userId,timestamp,review,item,helpfulness,gender,category,item_id,item_price,user_city,rating
558,112200,The Dark Messenger,Diablo 2 - Bestseller Series for Windows,4,M,Games,21,52.51,39,1
559,83000,I no longer like All Advantage.,All Advantage,4,M,Online Stores & Services,1,23.08,28,0
559,83100,The best search engine..,Google,4,M,Online Stores & Services,32,100.62,28,1
559,91400,From a seller's POV,eBay,4,M,Online Stores & Services,88,149,28,1
559,92300,"4,495 points and counting...",MyPoints.com,4,M,Online Stores & Services,43,72,28,1
559,93000,Oooh..Me Noo-Loo...,The Original Furby,4,M,Kids & Family,78,22.38,28,1
559,110300,Gave me experience changing sheets..,Huggies Ultra Trim Diapers,4,M,Kids & Family,35,50,28,0
559,110400,The soothing voice in the madness..,FOX,4,M,Media,25,80,28,1
559,111300,Just give me the toys ......,McDonald's,4,M,Restaurants & Gourmet,41,30.74,28,0
559,123100,I get arrested every Saturday night!!!,FOX,4,M,Media,25,80,28,1
5424,10100,Yahoo Woody and Buzz!,Toy Story 2,3,F,Movies,80,143.01,21,1
5424,10200,Magical Harry,J. K. Rowling - Harry Potter and the Sorcerer's Stone,3,F,Books,36,96,21,1
5424,10201,Do Not Cast this Away,Cast Away,4,F,Movies,17,126.5,21,1
5424,10500,Joined because read about it here....,StartSampling.Com,4,F,Online Stores & Services,72,49,21,1
5424,20500,Where is the Screams?,Scream 3,4,F,Movies,61,32,21,0
5424,31800,Banned,Teletubbies,4,F,Kids & Family,76,48.25,21,0
5424,32500,The Psychology Behind Blair Witch Project,Blair Witch Project,4,F,Movies,12,44,21,1
5424,41600,Phantom Plot?,Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,21,0
5424,50100,You Can Return Bad Sandwiches,Wendy's,4,F,Restaurants & Gourmet,84,69,21,1
5424,50200,"Hold The Pickles, Hold The Lettuce",Burger King,4,F,Restaurants & Gourmet,16,49,21,0
5424,50300,Never Surrender...To Not Laughing Outloud!,Galaxy Quest,4,F,Movies,29,67,21,1
5424,52600,Whose Portal Do You Live In?,Being John Malkovich,4,F,Movies,11,52,21,1
5424,60200,Burton's Tale of Sleepy Hollow,Sleepy Hollow,4,F,Movies,66,62,21,1
5424,92203,"Dream It, Live It, Build It.....",The Sims 2: Open for Business for Windows,4,F,Games,79,27,21,1
5424,111699,I Lost my MTV,MTV,4,F,Media,39,138,21,0
5424,120600,What is Stronger?,Patriot,4,F,Movies,51,73.65,21,1
5424,121200,Comic Theory,Unbreakable,4,F,Movies,82,51.13,21,1
5428,22900,"What's That Smell?  Blood, or This Miserable Movie?",Scream 3,4,F,Movies,61,32,23,0
5428,52400,Mission: Impossible 2-- No Surprises Here,Mission: Impossible II,4,F,Movies,42,144.28,23,1
5428,72000,Scary Movie--More Parody Than Should Be Allowed By Law,Scary Movie,4,F,Movies,60,53,23,1
5428,72901,An Utter Butchery of History,Pearl Harbor,3,F,Movies,53,141.75,23,0
5428,100600,"Olive Garden--Bella, Bella Itaglia!!",Olive Garden,4,F,Restaurants & Gourmet,49,32,23,1
5428,121500,Unbreakable: Unbelievably Good,Unbreakable,4,F,Movies,82,51.13,23,1
5428,121999,Best Survival Horror Since Night of the Living Dead!!,Blair Witch Project,4,F,Movies,12,44,23,1
5428,121999,"Yeah, Baby, Yeah!  Another big hit!",Austin Powers: The Spy Who Shagged Me,4,F,Movies,9,111,23,1
5428,122099,Uh-Oh Is Right.,"South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,23,1
5428,122299,Hard to Keep Your Head About You in this Terror Fest,Sleepy Hollow,4,F,Movies,66,62,23,1
5428,122299,Can You Beat this Movie???,How the Grinch Stole Christmas,3,F,Movies,34,65,23,1
5428,122299,Guaranteed to Incense or Excite,Matrix,4,F,Movies,40,24.51,23,1
5428,122699,A Little Effort Makes a Lot of Change,MyPoints.com,4,F,Online Stores & Services,43,72,23,1
562,30800,"Believe it or not, money STILL does not grow on trees.",Treeloot.com,4,M,Online Stores & Services,81,94.83,13,0
562,40100,"Good for communication, but not much else",AOL (America Online),4,M,Online Stores & Services,0,145.84,13,0
562,41500,MTV--It Ain't What It Used To Be,MTV,4,M,Media,39,138,13,0
562,51300,Diablo II--Will It Be The Best Game Of All Time?,Diablo 2 - Bestseller Series for Windows,4,M,Games,21,52.51,13,1
562,51500,Great food... and the most imitated appetizer of all time!!,Outback Steakhouse,4,M,Restaurants & Gourmet,50,25,13,1
562,61000,The prequel to the legendary Star Wars Trilogy!,Star Wars Episode I: The Phantom Menace,4,M,Movies,71,23,13,1
562,61700,"Not quite the King, but they're surely in the royal court...",Burger King,4,M,Restaurants & Gourmet,16,49,13,1
562,61900,The best fries in America!,McDonald's,4,M,Restaurants & Gourmet,41,30.74,13,1
562,80700,Blizzard comes through yet again!,Diablo 2 - Bestseller Series for Windows,4,M,Games,21,52.51,13,1
5441,10600,Sixth Sense doesn't deliver...,Sixth Sense,4,F,Movies,65,41.16,28,0
5441,10600,It's Star Wars!,Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,28,1
5441,10800,"The hype pays off, but not necessarily 'Scary as Hell'",Blair Witch Project,4,F,Movies,12,44,28,1
5441,10900,Animated Film or Musica?  You decide....,"South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,28,1
5441,120799,The best movie to come out of Hollywood this year - and why....,Being John Malkovich,4,F,Movies,11,52,28,1
5441,120799,"Highly Irreverent, Extremely Amusing",Dogma,4,F,Movies,22,87.59,28,1
5441,120799,The toys are back and better than ever!,Toy Story 2,4,F,Movies,80,143.01,28,1
5441,120799,Why David Fincher's Dark Comedy/Satire failed...,Fight Club,4,F,Movies,26,97.53,28,0
5441,120899,Why American Beauty is the best movie of the Year...,American Beauty,4,F,Movies,5,59,28,1
5441,123099,The Biggest Disappointment of the Season,Talented Mr. Ripley,4,F,Movies,75,89,28,0
336,12500,I'd rather listen to someone tell a ghost story than see that movie again.,Blair Witch Project,4,M,Movies,12,44,5,0
336,12700,"If you like being signed off, then AOL is for you.",AOL (America Online),4,M,Online Stores & Services,0,145.84,5,0
336,12900,"Nothing to lose, money to gain",All Advantage,4,M,Online Stores & Services,1,23.08,5,1
336,12900,Free Hallmark quality cards!,Blue Mountain Arts eCards,4,M,Online Stores & Services,13,91.29,5,1
336,13100,"CONAN O' BRIEN, the red-headed wonder",NBC,4,M,Media,44,92,5,1
336,21100,Friends- A Hilly Adventure,NBC,4,M,Media,44,92,5,1
336,41800,"His name is Squall, the game has to be good.",Final Fantasy VIII for PlayStation 1,4,M,Games,27,136.05,5,1
336,51600,CD 3 Remains Untouched.,Final Fantasy VIII for PlayStation 1,4,M,Games,27,136.05,5,0
336,52800,"Maybe Not #1, But Definitely in the Top 5",American Beauty,4,M,Movies,5,59,5,1
5600,10201,I hate Bella,The Sims 2: Open for Business for Windows,3,F,Games,79,27,12,0
5600,32201,Appleblunder !!!,Applebee's,4,F,Restaurants & Gourmet,8,88,12,0
5600,40801,My experiences flying standby with Delta,Delta Air Lines,4,F,Hotels & Travel,20,116,12,1
5600,52601,Mc Donalds is the place to rock,McDonald's,3,F,Restaurants & Gourmet,41,30.74,12,0
5600,52601,the BARGIAN KING elite,Burger King,3,F,Restaurants & Gourmet,16,49,12,1
5600,70601,Cable with a twist.,Road Runner (includes MediaOne),4,F,Online Stores & Services,58,135.59,12,1
5600,80801,Fly first class for the price of coach!!!,American Airlines,4,F,Hotels & Travel,4,61,12,1
5608,11600,Love it or Hate it,Spedia,4,F,Online Stores & Services,70,58.32,20,1
5608,11800,Carries the Torch to N64,The Legend Of Zelda Ocarina Of Time for Nintendo 64,4,F,Games,77,59,20,1
5608,52101,Paypal.com--Handy for the occasional auctioneer,PayPal,4,F,Personal Finance,52,38,20,1
5608,53000,"Mission Impossible 2: Less plot twists, more awesome action!",Mission: Impossible II,4,F,Movies,42,144.28,20,1
5608,60600,Funny Star Trek spinoff,Galaxy Quest,4,F,Movies,29,67,20,1
5608,60800,A meat lover's paradies--eat up mate!,Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,20,1
5608,61300,&quot;Houston.....We Have A Problem&quot;,All Advantage,4,F,Online Stores & Services,1,23.08,20,0
5608,70500,Braveheart: Part 2 ?,Patriot,4,F,Movies,51,73.65,20,1
5608,71300,&quot;Evil has survived...&quot;,Diablo 2 - Bestseller Series for Windows,4,F,Games,21,52.51,20,1
5608,81100,Update: 10/06 Priceline loses Webhouse services!! IMPORTANT!,Priceline Flight Reservations,4,F,Online Stores & Services,56,15.42,20,1
5608,82801,Update 12/24: NetZero--There's nothing like free internet access...NOT,NetZero,4,F,Online Stores & Services,46,53,20,0
5630,32700,Subway Has Arrived at your Neighborhood Laundromart,Subway,4,M,Restaurants & Gourmet,73,48,37,1
5630,40100,Good Riddance All Advantage,All Advantage,4,M,Online Stores & Services,1,23.08,37,0
5630,51300,One Day In Teletubbyland,Teletubbies,4,M,Kids & Family,76,48.25,37,1
5630,52400,MY KIDS ARE MEMBERS OF THE BIRTHDAY CLUB,Burger King,4,M,Restaurants & Gourmet,16,49,37,1
5630,71302,Google for images to use with PECS and communication boxes,Google,4,M,Online Stores & Services,32,100.62,37,1
5630,81405,With a two-week free trial and 90 day hold option Netflix is a deal,NetFlix,4,M,Online Stores & Services,45,94.54,37,1
5630,101505,"Buy, Sell, Review, Rate and Discuss Products at Amazon.com",Amazon.com,4,M,Online Stores & Services,3,129.82,37,1
5630,101803,Ebay selling is made easier with pre-filled data from Muze,eBay,4,M,Online Stores & Services,88,149,37,1
5630,110600,Huggies means poor quality &amp; packaging with higher prices!,Huggies Ultra Trim Diapers,4,M,Kids & Family,35,50,37,0
5630,111103,Cash back Bonus with Pay Pal offsets fees,PayPal,4,M,Personal Finance,52,38,37,1
5647,11600,So easy to do,MyPoints.com,4,M,Online Stores & Services,43,72,34,1
5647,11600,It's Great-no more,All Advantage,4,M,Online Stores & Services,1,23.08,34,0
5647,12500,You never start,StartSampling.Com,4,M,Online Stores & Services,72,49,34,0
5647,70300,a must see,Green Mile,3,M,Movies,33,140,34,1
5647,80600,should be called Sex Movie,Scary Movie,3,M,Movies,60,53,34,0
5647,81900,Great story for Children,J. K. Rowling - Harry Potter and the Sorcerer's Stone,3,M,Books,36,96,34,1
5647,112099,The Scariest Movie Ever,Blair Witch Project,4,M,Movies,12,44,34,1
627,10401,"Well, The Storm Was Perfect",Perfect Storm,4,F,Movies,54,129.87,34,0
627,10601,Would YOU Marry A Mutant?,X-Men,4,F,Movies,86,66.39,34,0
627,92300,Delta:  The Hellish Way To Fly,Delta Air Lines,4,F,Hotels & Travel,20,116,34,0
627,100500,"Once Upon A Time, The End",X.com,4,F,Personal Finance,87,93.55,34,0
627,110400,Keep On Screaming,Scream 3,4,F,Movies,61,32,34,1
627,112600,No Advantage Here,All Advantage,3,F,Online Stores & Services,1,23.08,34,0
627,121000,New Frontier,AOL (America Online),4,F,Online Stores & Services,0,145.84,34,1
627,122800,An NYC Trip Plan,New York City,4,F,Hotels & Travel,47,136,34,1
627,122900,Risky Business,Mission: Impossible II,4,F,Movies,42,144.28,34,0
5657,21300,Huggies haven't let us down yet!,Huggies Ultra Trim Diapers,4,F,Kids & Family,35,50,14,1
5657,21600,My Points - - for the little extras,MyPoints.com,4,F,Online Stores & Services,43,72,14,1
5657,52401,Buy and Sell - addicted to eBay and loving it!,eBay,4,F,Online Stores & Services,88,149,14,1
5657,52700,"Well, I'll be darned!",Wendy's,4,F,Restaurants & Gourmet,84,69,14,1
5657,60901,For better or worse - we'll be back to <I>Burger King</I>,Burger King,4,F,Restaurants & Gourmet,16,49,14,0
5657,61100,"Can I be John Malkovich, too?",Being John Malkovich,4,F,Movies,11,52,14,1
5657,62300,"Oh yeah, I was a sucker....",Treeloot.com,4,F,Online Stores & Services,81,94.83,14,0
5657,71700,Not what I thought,X-Men,4,F,Movies,86,66.39,14,1
5657,80300,Outback: Practically Perfect in Every Way!,Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,14,1
5657,82400,Heavenly Italian Cuisine and Scrumptious Desserts,Olive Garden,4,F,Restaurants & Gourmet,49,32,14,1
5657,91700,"Pretty cool, if you've got the time",StartSampling.Com,4,F,Online Stores & Services,72,49,14,0
639,20708,A United Approach to Bring Back Customers,United Airlines,4,M,Hotels & Travel,83,119.87,3,1
639,22904,Wendy's,Wendy's,4,M,Restaurants & Gourmet,84,69,3,1
639,40104,Southwest Airlines,Southwest Airlines,4,M,Hotels & Travel,69,108.69,3,1
639,90704,Netflix.com provides great selection at reasonable price,NetFlix,4,M,Online Stores & Services,45,94.54,3,1
639,92004,Being John Malkovich,Being John Malkovich,4,M,Movies,11,52,3,1
639,102306,Management Review of Paypal.com,PayPal,4,M,Personal Finance,52,38,3,1
639,102801,McDisgusting,McDonald's,4,M,Restaurants & Gourmet,41,30.74,3,0
5702,30700,"Southwest Disappoints, Where is the service?",Southwest Airlines,4,M,Hotels & Travel,69,108.69,38,0
5702,51600,Summer Blockbusters=overadvertising+special effects+trinkets,Gladiator,4,M,Movies,30,65.17,38,1
5702,12500,An original movie from Hollywood?,Galaxy Quest,3,M,Movies,29,67,38,1
5702,32700,American Gorgeous,American Beauty,4,M,Movies,5,59,38,1
5702,101200,Something special? I don't think so.,American Airlines,4,M,Hotels & Travel,4,61,38,0
5702,81905,brad's Experience,MyPoints.com,4,M,Online Stores & Services,43,72,38,1
5702,102904,brad's Experience,FreeRide.com,4,M,Online Stores & Services,28,147,38,0
662,10300,To Austin or not!,Austin Powers: The Spy Who Shagged Me,4,M,Movies,9,111,10,0
662,12701,Not scary and definitely not very funny,Scary Movie,4,M,Movies,60,53,10,0
662,42000,Matrix pumping,Matrix,4,M,Movies,40,24.51,10,1
662,42400,Show me the money,All Advantage,4,M,Online Stores & Services,1,23.08,10,1
662,42600,Hug the Huggies,Huggies Ultra Trim Diapers,4,M,Kids & Family,35,50,10,1
662,42900,These cute little guys,Teletubbies,4,M,Kids & Family,76,48.25,10,1
662,71200,One of the best,eBay,4,M,Online Stores & Services,88,149,10,1
662,80900,Walkin the mile,Green Mile,4,M,Movies,33,140,10,1
662,111300,To Infinity and beyond,Toy Story 2,4,M,Movies,80,143.01,10,1
5772,12200,Good movie with a few flaws...,Green Mile,4,F,Movies,33,140,37,0
5772,12200,Great program!,All Advantage,4,F,Online Stores & Services,1,23.08,37,1
5772,12300,Best Movie of 1999,American Beauty,4,F,Movies,5,59,37,1
5772,12300,"What can you say, it's free.",StartSampling.Com,4,F,Online Stores & Services,72,49,37,0
5772,12600,Another fantastic points program.,MyPoints.com,4,F,Online Stores & Services,43,72,37,1
5772,21600,A dream come true.,X.com,3,F,Personal Finance,87,93.55,37,1
5772,22400,TreeHoot,Treeloot.com,4,F,Online Stores & Services,81,94.83,37,0
5772,30100,Big selection of free e-cards.,Blue Mountain Arts eCards,4,F,Online Stores & Services,13,91.29,37,1
5772,60700,Where else can you do half a million things?,New York City,4,F,Hotels & Travel,47,136,37,1
673,20600,Scream 3 (2000),Scream 3,4,F,Movies,61,32,35,0
673,31900,Erin Brockovich (2000),Erin Brockovich,4,F,Movies,24,129.9,35,1
673,50800,Gladiator (2000),Gladiator,4,F,Movies,30,65.17,35,0
673,52700,Mission: Impossible 2 (2000),Mission: Impossible II,4,F,Movies,42,144.28,35,0
673,71000,GEW: Indifference reigns at Burger King,Burger King,4,F,Restaurants & Gourmet,16,49,35,0
673,72599,"South Park: Bigger, Longer &amp; Uncut (1999)","South Park: Bigger, Longer & Uncut",4,F,Movies,68,143.11,35,1
673,80199,The Blair Witch Project (1999),Blair Witch Project,4,F,Movies,12,44,35,0
673,80299,Star Wars I: The Phantom Menace (1999),Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,35,1
673,81599,The Sixth Sense (1999),Sixth Sense,4,F,Movies,65,41.16,35,1
673,91302,"Crouching Dog, Hidden Patty","Crouching Tiger, Hidden Dragon",4,F,Movies,18,117,35,0
673,91502,A comic a day if you play,Unbreakable,4,F,Movies,82,51.13,35,0
673,92599,American Beauty (1999),American Beauty,4,F,Movies,5,59,35,1
673,92802,"Missing the Action, Part IV: The Interminable",Patriot,4,F,Movies,51,73.65,35,0
673,101699,Fight Club (1999),Fight Club,4,F,Movies,26,97.53,35,0
673,102302,Stop me before I make you laugh again,Scary Movie,4,F,Movies,60,53,35,0
673,111500,Being John Malkovich (1999),Being John Malkovich,4,F,Movies,11,52,35,0
673,120599,Austin Powers: The Spy Who Shagged Me (1999),Austin Powers: The Spy Who Shagged Me,4,F,Movies,9,111,35,0
673,122799,Toy Story 2 (1999),Toy Story 2,4,F,Movies,80,143.01,35,1
673,122899,Galaxy Quest (1999),Galaxy Quest,4,F,Movies,29,67,35,0
673,122999,The Green Mile (1999),Green Mile,4,F,Movies,33,140,35,0
673,123099,The Talented Mr. Ripley (1999),Talented Mr. Ripley,4,F,Movies,75,89,35,1
5836,50102,My favorite search engine,Google,4,M,Online Stores & Services,32,100.62,11,1
5836,60302,Paypal stole $200 from me,PayPal,4,M,Personal Finance,52,38,11,0
5836,61201,Eerily reminiscent of Titanic,Pearl Harbor,4,M,Movies,53,141.75,11,1
5836,62401,Not your typical fairy tale,Shrek,4,M,Movies,63,75.14,11,1
5836,81401,Pioneer in Online Auctions,eBay,4,M,Online Stores & Services,88,149,11,1
5836,100503,"Saggy, baggy, and ripping tabs",Huggies Ultra Trim Diapers,4,M,Kids & Family,35,50,11,0
5836,101203,Highway Robbery For A Sandwich,Delta Air Lines,4,M,Hotels & Travel,20,116,11,0
5836,101703,I Fly SWA... And Love It!,Southwest Airlines,4,M,Hotels & Travel,69,108.69,11,1
5836,120100,"Well done, enjoyable movie",How the Grinch Stole Christmas,4,M,Movies,34,65,11,1
699,11302,The ISP That Ate America: A Review of AOL and AOL DSL,AOL (America Online),4,F,Online Stores & Services,0,145.84,35,1
699,11506,"No Rules, Steaks Just Right",Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,35,1
699,20506,How I Miss The Old Netflix (And How To Get New Releases Right Away. Maybe.),NetFlix,4,F,Online Stores & Services,45,94.54,35,0
699,21002,The Revenge of the Cattle,Burger King,4,F,Restaurants & Gourmet,16,49,35,0
699,40703,Boycott Bank of America,Bank of America,4,F,Personal Finance,10,59.21,35,0
699,60101,"OK, So This is the 421st Wendy's Review, but it's Still Worth Reading!!!",Wendy's,4,F,Restaurants & Gourmet,84,69,35,1
699,62200,A Disservice to Loyal Fans,Star Wars Episode I: The Phantom Menace,4,F,Movies,71,23,35,0
699,63000,Bluelight=Redlight,BlueLight.com,4,F,Online Stores & Services,15,52,35,0
699,71200,AccKK!! I Got Furbied!,The Original Furby,4,F,Kids & Family,78,22.38,35,0
699,73003,Eating Good? Not in This Neighborhood.,Applebee's,4,F,Restaurants & Gourmet,8,88,35,0
699,80100,X Lifts the Marvel Hex,X-Men,4,F,Movies,86,66.39,35,1
699,90501,McToysRus,McDonald's,4,F,Restaurants & Gourmet,41,30.74,35,0
702,10702,Amazon.com: Pioneer in On- Line Retailing,Amazon.com,4,F,Online Stores & Services,3,129.82,15,1
702,12600,You can Count on American Airlines,American Airlines,4,F,Hotels & Travel,4,61,15,1
702,21001,"Google, Where Have You Been All My Life!!",Google,4,F,Online Stores & Services,32,100.62,15,1
702,22800,AOL: Always Over- Loaded,AOL (America Online),4,F,Online Stores & Services,0,145.84,15,0
702,22900,Take Advantage of This Right Now!,All Advantage,4,F,Online Stores & Services,1,23.08,15,0
702,31805,PayPal is My Friend,PayPal,4,F,Personal Finance,52,38,15,1
702,31904,Netflix.com: DVD Rentals in Cyberspace,NetFlix,4,F,Online Stores & Services,45,94.54,15,0
702,43002,Ebay: Come and Experience the World's Largest Garage Sale!,eBay,4,F,Online Stores & Services,88,149,15,1
702,51100,The McDonalds Mystique,McDonald's,4,F,Restaurants & Gourmet,41,30.74,15,0
702,51300,Freshness is the Key,Wendy's,4,F,Restaurants & Gourmet,84,69,15,1
702,51700,"Good- Tasting Food, but Too Few Choices.",Burger King,4,F,Restaurants & Gourmet,16,49,15,0
702,52300,Muy Bien Mexican Food,Taco Bell,4,F,Restaurants & Gourmet,74,108.3,15,1
702,52400,Full- Service Restaurant with Fast- Food Quality,Olive Garden,4,F,Restaurants & Gourmet,49,32,15,0
702,52600,"Fresh Subs, Made to Order",Subway,4,F,Restaurants & Gourmet,73,48,15,0
702,52802,Dear United Airlines: Please Invest Some Money in Your Web Site!,United Airlines,4,F,Hotels & Travel,83,119.87,15,0
702,60900,"&quot;I'd Like a Vegemite Sandwich, Please&quot;",Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,15,1
702,61704,Perfect Storm- Is it an Accurate Retelling of the Book?,Perfect Storm,4,F,Movies,54,129.87,15,0
702,62904,"Mypoints.com: Mine, all Mine!",MyPoints.com,4,F,Online Stores & Services,43,72,15,1
702,80101,Priceline.com: The No Option Flight Reservation Service,Priceline Flight Reservations,4,F,Online Stores & Services,56,15.42,15,0
702,92300,"Adults Need to Play, Too!",Las Vegas,4,F,Hotels & Travel,37,35.31,15,1
702,102201,American Airlines Will Get You Where You Need to Go!,American Airlines,4,F,Hotels & Travel,4,61,15,1
702,102501,"Southwest.com: Very fast, Very Cheap",Southwest Airlines,4,F,Hotels & Travel,69,108.69,15,1
702,110600,Delta Airlines: They're Coming to Take You Away!,Delta Air Lines,4,F,Hotels & Travel,20,116,15,1
702,110700,Let Me Shoot That Monkey!,Treeloot.com,4,F,Online Stores & Services,81,94.83,15,0
702,112200,Applebee's: Coming Soon to a Neighborhood Near You,Applebee's,4,F,Restaurants & Gourmet,8,88,15,0
702,120105,"Big Bank, Big Money, Big Customer Service Issues",Bank of America,4,F,Personal Finance,10,59.21,15,0
702,120700,This Greeting Card Service Needs a Face Lift,Blue Mountain Arts eCards,4,F,Online Stores & Services,13,91.29,15,0
702,122404,"You're a Mean One, Jim Carrey",How the Grinch Stole Christmas,4,F,Movies,34,65,15,0
701,20600,You Gotta Work For It!,FreeRide.com,4,F,Online Stores & Services,28,147,38,1
701,41000,"Soup, Salad or.........",Olive Garden,4,F,Restaurants & Gourmet,49,32,38,1
701,50400,Away We Go!,Southwest Airlines,4,F,Hotels & Travel,69,108.69,38,1
701,50601,E-Bay is My Way!,eBay,4,F,Online Stores & Services,88,149,38,1
701,52300,Subway is OK!,Subway,4,F,Restaurants & Gourmet,73,48,38,0
701,52600,McDonald's Makes Great French Fries!,McDonald's,4,F,Restaurants & Gourmet,41,30.74,38,1
701,60506,Netflix.com the easy to use video store,NetFlix,4,F,Online Stores & Services,45,94.54,38,0
701,90402,"Outback Steakhouse, A Bonzer Good Time!",Outback Steakhouse,4,F,Restaurants & Gourmet,50,25,38,1
701,93001,I Have a Job Building Roller Coasters!,Roller Coaster Tycoon For Windows,4,F,Games,59,90.83,38,1
701,120202,"Burger King, I have it my way and stay away!",Burger King,4,F,Restaurants & Gourmet,16,49,38,0
6030,10201,"Not Perfect, but close",Perfect Storm,4,M,Movies,54,129.87,24,1
6030,12900,WOW! It blew me away,Matrix,4,M,Movies,40,24.51,24,1
6030,20100,Got my FIRST check!!!,All Advantage,4,M,Online Stores & Services,1,23.08,24,1
6030,50400,All the time....,Sixth Sense,4,M,Movies,65,41.16,24,1
6030,60500,A little misleading title..,Fight Club,4,M,Movies,26,97.53,24,1
6030,60600,good grief...,American Beauty,4,M,Movies,5,59,24,1
6030,123000,Wow!!!,X-Men,4,M,Movies,86,66.39,24,1
4846,11900,Never Blue with Blue Mountain Arts,Blue Mountain Arts eCards,4,F,Online Stores & Services,13,91.29,9,1
4846,12300,Ghosts Are People Too,Sixth Sense,4,F,Movies,65,41.16,9,1
4846,12500,No Advantage to All Advantage,All Advantage,4,F,Online Stores & Services,1,23.08,9,0
4846,12900,Pick a Seat...Any Seat,Southwest Airlines,4,F,Hotels & Travel,69,108.69,9,1
4846,21200,Boxlot.com vs ebay.com,eBay,4,F,Online Stores & Services,88,149,9,1
4846,40200,Erin Brockovich ... Another Review,Erin Brockovich,4,F,Movies,24,129.9,9,1
4846,43000,A Fast Food Chain for All Ages,McDonald's,4,F,Restaurants & Gourmet,41,30.74,9,1
4846,61900,Hero Without a Flaw...,Gladiator,4,F,Movies,30,65.17,9,0
4846,53001,A Must See Film,Matrix,3,F,Movies,40,24.51,9,1
4846,53001,Do you Know what's in that???,Burger King,3,F,Restaurants & Gourmet,16,49,9,0
6055,11800,One Mountain Worth The Climb!!!,Blue Mountain Arts eCards,4,M,Online Stores & Services,13,91.29,25,1
6055,21200,Not Pleased With Priceline...,Priceline Flight Reservations,4,M,Online Stores & Services,56,15.42,25,0
6055,31500,Something REALLY Special In The Air!,Southwest Airlines,4,M,Hotels & Travel,69,108.69,25,1
6055,33100,Empower Yourself With Ebay...,eBay,4,M,Online Stores & Services,88,149,25,1
6055,40500,An Octuplet Of Reasons To Choose AllAdvantage Viewbar...,All Advantage,4,M,Online Stores & Services,1,23.08,25,1
6055,62000,MyPoints--Still My Favorite!,MyPoints.com,4,M,Online Stores & Services,43,72,25,1
6055,120199,Quick earnings and a fun site!,FreeRide.com,4,M,Online Stores & Services,28,147,25,1
6064,12701,"Blue Mountain, Decent service,  Bad on space. ",Blue Mountain Arts eCards,3,M,Online Stores & Services,13,91.29,19,0
6064,33001,And the WORST movie of the decade is....,Blair Witch Project,4,M,Movies,12,44,19,0
6064,50901,Decisions decisions,Subway,4,M,Restaurants & Gourmet,73,48,19,1
6064,51004,"Amazon.com, make it the first stop in your search",Amazon.com,4,M,Online Stores & Services,3,129.82,19,1
6064,51101,Ray Crock just rolled over in his grave,McDonald's,4,M,Restaurants & Gourmet,41,30.74,19,0
6064,52901,LOOK OUT Disney! Here comes SHREK.,Shrek,4,M,Movies,63,75.14,19,1
6064,61301,If you can't find fun to suit you here then you are dead.,Las Vegas,4,M,Hotels & Travel,37,35.31,19,1
6064,80801,"Like a new puppy, they don't want to see you leave",AOL (America Online),4,M,Online Stores & Services,0,145.84,19,0
6064,112500,Collectors and Bargain Hunters' Paradise,eBay,4,M,Online Stores & Services,88,149,19,1
6064,112500,Even the pay service is a Net Zero.,NetZero,4,M,Online Stores & Services,46,53,19,0
746,10100,Not a sleepy movie!,Sleepy Hollow,4,M,Movies,66,62,39,1
746,10100,Is it just me?,The Original Furby,4,M,Kids & Family,78,22.38,39,0
746,10100,What are those things?,Teletubbies,4,M,Kids & Family,76,48.25,39,0
746,10100,Freeride is Free and Fun!,FreeRide.com,4,M,Online Stores & Services,28,147,39,1
746,11400,"Scary, at the time!",Blair Witch Project,4,M,Movies,12,44,39,0
746,11600,I love this ISP,BlueLight.com,4,M,Online Stores & Services,15,52,39,1
746,11900,"Can't live with it, OR without it!",AOL (America Online),4,M,Online Stores & Services,0,145.84,39,0
6080,11200,Triumphant Toy,Toy Story 2,3,F,Movies,80,143.01,11,1
6080,11300,more like a weed!,Treeloot.com,4,F,Online Stores & Services,81,94.83,11,0
6080,11600,Hairball,The Original Furby,4,F,Kids & Family,78,22.38,11,0
6080,11600,And the sharks prevail!!,Deep Blue Sea,4,F,Movies,19,58.91,11,1
6080,20800,Yea! It's the last one!,Scream 3,4,F,Movies,61,32,11,0
6080,20800,The good old days are gone,MTV,4,F,Media,39,138,11,0
6087,10701,No Oscar for Hanks,Cast Away,3,M,Movies,17,126.5,9,0
6087,12300,"Damn funny flick, must see!",American Pie,4,M,Movies,6,117.89,9,1
6087,12400,AOHELL?,AOL (America Online),4,M,Online Stores & Services,0,145.84,9,0
6087,12800,MANY WAYS TO EARN MILES!,Delta Air Lines,4,M,Hotels & Travel,20,116,9,1
6087,30700,A normal dysfunctional family?,American Beauty,4,M,Movies,5,59,9,1
6087,32900,Haley Joel is incredible,Sixth Sense,3,M,Movies,65,41.16,9,1
